Instances,traffic_volume,holiday,temp,clouds_all,weather_main,weather_description,date,time,hour,holiday_val
37924,6476,None,284.15,1,Clear,clear,2017-10-10,17:00:00,17,0
37925,4700,None,284.01,75,Clouds,broken clouds,2017-10-10,18:00:00,18,0
37926,3459,None,282.68,75,Clouds,broken clouds,2017-10-10,19:00:00,19,0
37927,2836,None,281.08,1,Clear,clear,2017-10-10,20:00:00,20,0
37928,2658,None,279.62,1,Clear,clear,2017-10-10,21:00:00,21,0
37929,2101,None,278.68,1,Clear,clear,2017-10-10,22:00:00,22,0
37930,1187,None,277.69,1,Clear,clear,2017-10-10,23:00:00,23,0
37936,3016,None,275.01,1,Clear,clear,2017-10-11,05:00:00,5,0
37937,5891,None,275.31,1,Clear,clear,2017-10-11,06:00:00,6,0
37938,6508,None,275.51,1,Clear,clear,2017-10-11,07:00:00,7,0
37939,5859,None,275.22,5,Clear,clear,2017-10-11,08:00:00,8,0
37940,5495,None,277.21,1,Fog,fog,2017-10-11,09:00:00,9,0
37941,4636,None,280.22,90,Clouds,overcast clouds,2017-10-11,10:00:00,10,0
37942,4861,None,282.21,40,Clouds,scattered clouds,2017-10-11,11:00:00,11,0
37943,4874,None,284.15,90,Clouds,overcast clouds,2017-10-11,12:00:00,12,0
37944,4970,None,284.62,90,Clouds,overcast clouds,2017-10-11,13:00:00,13,0
37945,5183,None,285.22,90,Clouds,overcast clouds,2017-10-11,14:00:00,14,0
37946,5869,None,285.61,90,Clouds,overcast clouds,2017-10-11,15:00:00,15,0
37947,6785,None,285.86,90,Clouds,overcast clouds,2017-10-11,16:00:00,16,0
37948,6416,None,286.08,90,Clouds,overcast clouds,2017-10-11,17:00:00,17,0
37949,4807,None,285.8,75,Clouds,broken clouds,2017-10-11,18:00:00,18,0
37950,3567,None,285.29,75,Clouds,broken clouds,2017-10-11,19:00:00,19,0
37951,2901,None,284.23,40,Clouds,scattered clouds,2017-10-11,20:00:00,20,0
37952,2580,None,284.08,40,Clouds,scattered clouds,2017-10-11,21:00:00,21,0
37953,2341,None,284.02,75,Clouds,broken clouds,2017-10-11,22:00:00,22,0
37954,1118,None,284.01,90,Clouds,overcast clouds,2017-10-11,23:00:00,23,0
37960,2982,None,285.5,90,Drizzle,drizzle,2017-10-12,05:00:00,5,0
37961,5821,None,285.48,90,Mist,mist,2017-10-12,06:00:00,6,0
37962,5821,None,285.48,90,Drizzle,drizzle,2017-10-12,06:00:00,6,0
37963,5765,None,285.62,90,Mist,mist,2017-10-12,07:00:00,7,0
37964,5900,None,285.68,90,Drizzle,drizzle,2017-10-12,08:00:00,8,0
37965,5900,None,285.68,90,Mist,mist,2017-10-12,08:00:00,8,0
37966,5278,None,285.75,90,Mist,mist,2017-10-12,09:00:00,9,0
37967,4714,None,286.21,90,Mist,mist,2017-10-12,10:00:00,10,0
37968,4976,None,286.58,90,Clouds,overcast clouds,2017-10-12,11:00:00,11,0
37969,5084,None,287.42,90,Clouds,overcast clouds,2017-10-12,12:00:00,12,0
37970,5026,None,288.07,90,Clouds,overcast clouds,2017-10-12,13:00:00,13,0
37971,5446,None,289.36,90,Clouds,overcast clouds,2017-10-12,14:00:00,14,0
37972,5927,None,289.86,90,Clouds,overcast clouds,2017-10-12,15:00:00,15,0
37973,6742,None,290.48,75,Clouds,broken clouds,2017-10-12,16:00:00,16,0
37974,6372,None,290.68,40,Clouds,scattered clouds,2017-10-12,17:00:00,17,0
37975,4980,None,290.15,1,Clear,clear,2017-10-12,18:00:00,18,0
37976,3804,None,289.22,40,Clouds,scattered clouds,2017-10-12,19:00:00,19,0
37977,3239,None,287.75,40,Clouds,scattered clouds,2017-10-12,20:00:00,20,0
37978,3064,None,286.81,5,Clear,clear,2017-10-12,21:00:00,21,0
37979,2355,None,286.35,1,Clear,clear,2017-10-12,22:00:00,22,0
37980,1323,None,285.86,1,Clear,clear,2017-10-12,23:00:00,23,0
37986,2772,None,282.88,1,Clear,clear,2017-10-13,05:00:00,5,0
37987,5829,None,282.15,1,Clear,clear,2017-10-13,06:00:00,6,0
37988,6656,None,281.68,40,Mist,mist,2017-10-13,07:00:00,7,0
37989,5840,None,281.37,75,Clouds,broken clouds,2017-10-13,08:00:00,8,0
37990,5108,None,281.58,75,Clouds,broken clouds,2017-10-13,09:00:00,9,0
37991,4782,None,283.02,90,Clouds,overcast clouds,2017-10-13,10:00:00,10,0
37992,5113,None,283.42,90,Thunderstorm,proximity thunderstorm,2017-10-13,11:00:00,11,0
37993,5447,None,284.21,1,Clear,clear,2017-10-13,12:00:00,12,0
37994,5402,None,284.81,75,Clouds,broken clouds,2017-10-13,13:00:00,13,0
37995,5976,None,286.86,20,Clouds,few clouds,2017-10-13,14:00:00,14,0
37996,6361,None,287.46,1,Clear,clear,2017-10-13,15:00:00,15,0
37997,6621,None,288.28,20,Clouds,few clouds,2017-10-13,16:00:00,16,0
37998,6183,None,288.65,20,Clouds,few clouds,2017-10-13,17:00:00,17,0
37999,5002,None,287.48,40,Clouds,scattered clouds,2017-10-13,18:00:00,18,0
38000,4200,None,287.24,40,Clouds,scattered clouds,2017-10-13,19:00:00,19,0
38001,3594,None,282.552,0,Clear,clear,2017-10-13,20:00:00,20,0
38002,3709,None,280.29,20,Clouds,few clouds,2017-10-13,21:00:00,21,0
38003,3930,None,280.01,1,Clear,clear,2017-10-13,22:00:00,22,0
38004,2203,None,279.08,1,Clear,clear,2017-10-13,23:00:00,23,0
38005,1371,None,278.22,1,Clear,clear,2017-10-14,00:00:00,0,0
38011,1355,None,279.02,1,Clear,clear,2017-10-14,06:00:00,6,0
38012,2012,None,279.22,75,Clouds,broken clouds,2017-10-14,07:00:00,7,0
38013,3047,None,279.75,75,Clouds,broken clouds,2017-10-14,08:00:00,8,0
38014,3761,None,280.62,90,Clouds,overcast clouds,2017-10-14,09:00:00,9,0
38015,4266,None,281.5,90,Clouds,overcast clouds,2017-10-14,10:00:00,10,0
38016,5069,None,283.88,90,Clouds,overcast clouds,2017-10-14,11:00:00,11,0
38017,5332,None,285.88,75,Clouds,broken clouds,2017-10-14,12:00:00,12,0
38018,5253,None,286.72,40,Rain,moderate rain,2017-10-14,13:00:00,13,0
38019,5441,None,286.87,75,Rain,moderate rain,2017-10-14,14:00:00,14,0
38020,5301,None,286.65,75,Rain,moderate rain,2017-10-14,15:00:00,15,0
38021,5301,None,286.65,75,Mist,mist,2017-10-14,15:00:00,15,0
38022,5203,None,285.62,90,Rain,light rain,2017-10-14,16:00:00,16,0
38023,5203,None,285.62,90,Mist,mist,2017-10-14,16:00:00,16,0
38024,5203,None,285.62,90,Drizzle,drizzle,2017-10-14,16:00:00,16,0
38025,5086,None,284.75,90,Rain,moderate rain,2017-10-14,17:00:00,17,0
38026,5086,None,284.75,90,Mist,mist,2017-10-14,17:00:00,17,0
38027,5086,None,284.75,90,Drizzle,drizzle,2017-10-14,17:00:00,17,0
38028,4564,None,284.02,90,Rain,moderate rain,2017-10-14,18:00:00,18,0
38029,4564,None,284.02,90,Mist,mist,2017-10-14,18:00:00,18,0
38030,4564,None,284.02,90,Drizzle,drizzle,2017-10-14,18:00:00,18,0
38031,3564,None,283.35,90,Rain,heavy rain,2017-10-14,19:00:00,19,0
38032,3564,None,283.35,90,Mist,mist,2017-10-14,19:00:00,19,0
38033,2977,None,282.22,90,Rain,moderate rain,2017-10-14,20:00:00,20,0
38034,2977,None,282.22,90,Mist,mist,2017-10-14,20:00:00,20,0
38035,2977,None,282.22,90,Drizzle,drizzle,2017-10-14,20:00:00,20,0
38036,3065,None,281.58,90,Drizzle,drizzle,2017-10-14,21:00:00,21,0
38037,3065,None,281.58,90,Rain,moderate rain,2017-10-14,21:00:00,21,0
38038,4533,None,281.58,90,Rain,light rain,2017-10-14,22:00:00,22,0
38039,3083,None,281.42,90,Rain,moderate rain,2017-10-14,23:00:00,23,0
38040,3083,None,281.42,90,Drizzle,drizzle,2017-10-14,23:00:00,23,0
38041,1531,None,281.15,90,Rain,moderate rain,2017-10-15,00:00:00,0,0
38042,1531,None,281.15,90,Mist,mist,2017-10-15,00:00:00,0,0
38043,1531,None,281.15,90,Drizzle,drizzle,2017-10-15,00:00:00,0,0
38056,1201,None,278.69,40,Clouds,scattered clouds,2017-10-15,06:00:00,6,0
38057,1456,None,278.55,40,Clouds,scattered clouds,2017-10-15,07:00:00,7,0
38058,2323,None,278.36,75,Clouds,broken clouds,2017-10-15,08:00:00,8,0
38059,4028,None,279.22,20,Clouds,few clouds,2017-10-15,09:00:00,9,0
38060,5022,None,279.75,75,Clouds,broken clouds,2017-10-15,10:00:00,10,0
38061,4451,None,280.75,75,Clouds,broken clouds,2017-10-15,11:00:00,11,0
38062,4308,None,281.75,40,Clouds,scattered clouds,2017-10-15,12:00:00,12,0
38063,4285,None,283.0,40,Clouds,scattered clouds,2017-10-15,13:00:00,13,0
38064,4496,None,283.55,40,Clouds,scattered clouds,2017-10-15,14:00:00,14,0
38065,4577,None,284.21,75,Clouds,broken clouds,2017-10-15,15:00:00,15,0
38066,4753,None,284.22,75,Clouds,broken clouds,2017-10-15,16:00:00,16,0
38067,4910,None,284.15,75,Rain,light rain,2017-10-15,17:00:00,17,0
38068,4236,None,283.46,75,Rain,light rain,2017-10-15,18:00:00,18,0
38069,3412,None,282.44,90,Drizzle,drizzle,2017-10-15,19:00:00,19,0
38070,2836,None,281.87,90,Clouds,overcast clouds,2017-10-15,20:00:00,20,0
38071,2211,None,281.15,90,Clouds,overcast clouds,2017-10-15,21:00:00,21,0
38072,1513,None,280.22,75,Clouds,broken clouds,2017-10-15,22:00:00,22,0
38079,2874,None,276.93,1,Mist,mist,2017-10-16,05:00:00,5,0
38080,5835,None,275.86,1,Mist,mist,2017-10-16,06:00:00,6,0
38081,6625,None,275.62,1,Clear,clear,2017-10-16,07:00:00,7,0
38082,5887,None,275.35,5,Mist,mist,2017-10-16,08:00:00,8,0
38083,5151,None,276.22,1,Mist,mist,2017-10-16,09:00:00,9,0
38084,4282,None,279.61,1,Clear,clear,2017-10-16,10:00:00,10,0
38085,4651,None,282.36,20,Clouds,few clouds,2017-10-16,11:00:00,11,0
38086,4673,None,285.5,1,Clear,clear,2017-10-16,12:00:00,12,0
38087,4880,None,287.34,5,Clear,clear,2017-10-16,13:00:00,13,0
38088,5071,None,289.58,20,Clouds,few clouds,2017-10-16,14:00:00,14,0
38089,5746,None,290.41,1,Clear,clear,2017-10-16,15:00:00,15,0
38090,6510,None,291.21,1,Clear,clear,2017-10-16,16:00:00,16,0
38091,6057,None,291.58,40,Clouds,scattered clouds,2017-10-16,17:00:00,17,0
38092,4474,None,291.44,40,Clouds,scattered clouds,2017-10-16,18:00:00,18,0
38093,3496,None,289.02,1,Clear,clear,2017-10-16,19:00:00,19,0
38094,2690,None,286.75,1,Clear,clear,2017-10-16,20:00:00,20,0
38095,2274,None,285.94,1,Clear,clear,2017-10-16,21:00:00,21,0
38096,1674,None,285.65,1,Clear,clear,2017-10-16,22:00:00,22,0
38097,2442,None,284.93,1,Clear,clear,2017-10-16,23:00:00,23,0
38098,1044,None,284.89,1,Clear,clear,2017-10-17,00:00:00,0,0
38103,2983,None,279.72,1,Clear,clear,2017-10-17,05:00:00,5,0
38104,6046,None,279.55,1,Clear,clear,2017-10-17,06:00:00,6,0
38105,6405,None,278.68,5,Clear,clear,2017-10-17,07:00:00,7,0
38106,5975,None,277.86,40,Clouds,scattered clouds,2017-10-17,08:00:00,8,0
38107,5391,None,279.15,1,Clear,clear,2017-10-17,09:00:00,9,0
38108,4615,None,283.01,40,Clouds,scattered clouds,2017-10-17,10:00:00,10,0
38109,4889,None,285.74,1,Clear,clear,2017-10-17,11:00:00,11,0
38110,4815,None,288.54,1,Clear,clear,2017-10-17,12:00:00,12,0
38111,4948,None,290.94,40,Clouds,scattered clouds,2017-10-17,13:00:00,13,0
38112,5120,None,293.08,40,Clouds,scattered clouds,2017-10-17,14:00:00,14,0
38113,5873,None,294.55,1,Clear,clear,2017-10-17,15:00:00,15,0
38114,6700,None,295.61,1,Clear,clear,2017-10-17,16:00:00,16,0
38115,6078,None,295.68,1,Haze,haze,2017-10-17,17:00:00,17,0
38116,4836,None,295.02,1,Clear,clear,2017-10-17,18:00:00,18,0
38117,3550,None,291.52,20,Clouds,few clouds,2017-10-17,19:00:00,19,0
38118,2965,None,288.37,5,Clear,clear,2017-10-17,20:00:00,20,0
38119,2546,None,287.48,1,Clear,clear,2017-10-17,21:00:00,21,0
38120,1696,None,287.29,1,Clear,clear,2017-10-17,22:00:00,22,0
38121,1031,None,287.29,1,Clear,clear,2017-10-17,23:00:00,23,0
38127,3054,None,284.02,1,Clear,clear,2017-10-18,05:00:00,5,0
38128,5927,None,283.42,1,Clear,clear,2017-10-18,06:00:00,6,0
38129,6451,None,282.94,1,Clear,clear,2017-10-18,07:00:00,7,0
38130,5111,None,283.01,40,Clouds,scattered clouds,2017-10-18,08:00:00,8,0
38131,5546,None,283.61,40,Clouds,scattered clouds,2017-10-18,09:00:00,9,0
38132,4632,None,285.58,1,Clear,clear,2017-10-18,10:00:00,10,0
38133,4779,None,287.81,75,Clouds,broken clouds,2017-10-18,11:00:00,11,0
38134,5032,None,290.22,1,Clear,clear,2017-10-18,12:00:00,12,0
38135,5081,None,291.41,75,Clouds,broken clouds,2017-10-18,13:00:00,13,0
38136,5191,None,292.22,75,Clouds,broken clouds,2017-10-18,14:00:00,14,0
38137,5875,None,293.14,1,Clear,clear,2017-10-18,15:00:00,15,0
38138,6782,None,294.61,75,Clouds,broken clouds,2017-10-18,16:00:00,16,0
38139,6384,None,294.48,75,Clouds,broken clouds,2017-10-18,17:00:00,17,0
38140,5119,None,292.62,75,Clouds,broken clouds,2017-10-18,18:00:00,18,0
38141,3971,None,290.69,75,Clouds,broken clouds,2017-10-18,19:00:00,19,0
38142,3063,None,287.95,75,Clouds,broken clouds,2017-10-18,20:00:00,20,0
38143,2745,None,286.62,75,Clouds,broken clouds,2017-10-18,21:00:00,21,0
38144,3020,None,285.22,1,Haze,haze,2017-10-18,22:00:00,22,0
38145,1797,None,284.15,1,Clear,clear,2017-10-18,23:00:00,23,0
38151,2829,None,278.74,1,Clear,clear,2017-10-19,05:00:00,5,0
38152,5535,None,278.09,1,Clear,clear,2017-10-19,06:00:00,6,0
38153,6621,None,277.48,40,Clouds,scattered clouds,2017-10-19,07:00:00,7,0
38154,5508,None,276.72,75,Clouds,broken clouds,2017-10-19,08:00:00,8,0
38155,5181,None,278.86,75,Clouds,broken clouds,2017-10-19,09:00:00,9,0
38156,4766,None,281.57,1,Clear,clear,2017-10-19,10:00:00,10,0
38157,4787,None,285.53,1,Clear,clear,2017-10-19,11:00:00,11,0
38158,5139,None,288.54,75,Clouds,broken clouds,2017-10-19,12:00:00,12,0
38159,5145,None,291.61,75,Clouds,broken clouds,2017-10-19,13:00:00,13,0
38160,5526,None,293.75,1,Clear,clear,2017-10-19,14:00:00,14,0
38161,5893,None,295.15,40,Clouds,scattered clouds,2017-10-19,15:00:00,15,0
38162,6656,None,295.68,40,Clouds,scattered clouds,2017-10-19,16:00:00,16,0
38163,5975,None,295.86,40,Clouds,scattered clouds,2017-10-19,17:00:00,17,0
38164,5107,None,294.55,1,Clear,clear,2017-10-19,18:00:00,18,0
38165,3723,None,291.73,40,Clouds,scattered clouds,2017-10-19,19:00:00,19,0
38166,3228,None,290.15,40,Clouds,scattered clouds,2017-10-19,20:00:00,20,0
38167,2891,None,289.28,40,Clouds,scattered clouds,2017-10-19,21:00:00,21,0
38168,2188,None,288.28,1,Clear,clear,2017-10-19,22:00:00,22,0
38169,1354,None,287.58,1,Clear,clear,2017-10-19,23:00:00,23,0
38175,2583,None,285.29,1,Clear,clear,2017-10-20,05:00:00,5,0
38176,5327,None,285.55,1,Clear,clear,2017-10-20,06:00:00,6,0
38177,5827,None,285.42,5,Clear,clear,2017-10-20,07:00:00,7,0
38178,5358,None,285.48,40,Clouds,scattered clouds,2017-10-20,08:00:00,8,0
38179,4811,None,286.53,40,Clouds,scattered clouds,2017-10-20,09:00:00,9,0
38180,4730,None,289.07,1,Clear,clear,2017-10-20,10:00:00,10,0
38181,5071,None,291.55,1,Clear,clear,2017-10-20,11:00:00,11,0
38182,5601,None,294.07,40,Clouds,scattered clouds,2017-10-20,12:00:00,12,0
38183,5332,None,296.01,1,Clear,clear,2017-10-20,13:00:00,13,0
38184,5635,None,297.29,75,Clouds,broken clouds,2017-10-20,14:00:00,14,0
38185,5757,None,297.43,75,Clouds,broken clouds,2017-10-20,15:00:00,15,0
38186,6244,None,298.02,75,Clouds,broken clouds,2017-10-20,16:00:00,16,0
38187,5877,None,297.62,1,Clear,clear,2017-10-20,17:00:00,17,0
38188,5202,None,296.68,75,Clouds,broken clouds,2017-10-20,18:00:00,18,0
38189,4084,None,294.93,1,Clear,clear,2017-10-20,19:00:00,19,0
38190,3287,None,293.95,1,Clear,clear,2017-10-20,20:00:00,20,0
38191,2903,None,293.15,1,Clear,clear,2017-10-20,21:00:00,21,0
38192,3247,None,292.44,1,Clear,clear,2017-10-20,22:00:00,22,0
38193,2761,None,292.15,1,Clear,clear,2017-10-20,23:00:00,23,0
38194,1546,None,291.94,1,Drizzle,drizzle,2017-10-21,00:00:00,0,0
38201,1248,None,290.22,75,Clouds,broken clouds,2017-10-21,06:00:00,6,0
38202,1759,None,290.28,90,Thunderstorm,proximity thunderstorm,2017-10-21,07:00:00,7,0
38203,1759,None,290.28,90,Rain,shower rain,2017-10-21,07:00:00,7,0
38204,2651,None,289.16,90,Rain,moderate rain,2017-10-21,08:00:00,8,0
38205,2651,None,289.16,90,Mist,mist,2017-10-21,08:00:00,8,0
38206,2651,None,289.16,90,Thunderstorm,proximity thunderstorm,2017-10-21,08:00:00,8,0
38207,3381,None,288.42,90,Rain,heavy rain,2017-10-21,09:00:00,9,0
38208,3381,None,288.42,90,Mist,mist,2017-10-21,09:00:00,9,0
38209,3381,None,288.42,90,Thunderstorm,proximity thunderstorm with rain,2017-10-21,09:00:00,9,0
38210,3843,None,288.86,90,Rain,heavy rain,2017-10-21,10:00:00,10,0
38211,3843,None,288.86,90,Mist,mist,2017-10-21,10:00:00,10,0
38212,3843,None,288.86,90,Thunderstorm,proximity thunderstorm,2017-10-21,10:00:00,10,0
38213,4534,None,288.79,75,Rain,shower rain,2017-10-21,11:00:00,11,0
38214,4534,None,288.79,75,Mist,mist,2017-10-21,11:00:00,11,0
38215,4534,None,288.79,75,Thunderstorm,proximity thunderstorm,2017-10-21,11:00:00,11,0
38216,4890,None,289.75,90,Rain,shower rain,2017-10-21,12:00:00,12,0
38217,4680,None,290.15,90,Clouds,overcast clouds,2017-10-21,13:00:00,13,0
38218,4453,None,291.35,90,Clouds,overcast clouds,2017-10-21,14:00:00,14,0
38219,4414,None,291.79,90,Clouds,overcast clouds,2017-10-21,15:00:00,15,0
38220,4438,None,292.15,90,Clouds,overcast clouds,2017-10-21,16:00:00,16,0
38221,4584,None,292.86,90,Clouds,overcast clouds,2017-10-21,17:00:00,17,0
38222,4247,None,293.0,90,Clouds,overcast clouds,2017-10-21,18:00:00,18,0
38223,3340,None,291.42,90,Rain,heavy rain,2017-10-21,19:00:00,19,0
38224,3000,None,289.42,90,Rain,light rain,2017-10-21,20:00:00,20,0
38225,3000,None,289.42,90,Drizzle,drizzle,2017-10-21,20:00:00,20,0
38226,3030,None,286.69,90,Drizzle,drizzle,2017-10-21,21:00:00,21,0
38227,3030,None,286.69,90,Rain,moderate rain,2017-10-21,21:00:00,21,0
38228,2796,None,286.29,75,Rain,light rain,2017-10-21,22:00:00,22,0
38229,2029,None,285.82,75,Clouds,broken clouds,2017-10-21,23:00:00,23,0
38230,1425,None,284.95,1,Clear,clear,2017-10-22,00:00:00,0,0
38237,1315,None,282.36,1,Clear,clear,2017-10-22,07:00:00,7,0
38238,1984,None,281.75,90,Clouds,overcast clouds,2017-10-22,08:00:00,8,0
38239,3159,None,281.68,1,Clear,clear,2017-10-22,09:00:00,9,0
38240,4333,None,282.36,75,Clouds,broken clouds,2017-10-22,10:00:00,10,0
38241,4116,None,283.28,40,Clouds,scattered clouds,2017-10-22,11:00:00,11,0
38242,4014,None,284.94,40,Clouds,scattered clouds,2017-10-22,12:00:00,12,0
38243,4343,None,287.28,20,Clouds,few clouds,2017-10-22,13:00:00,13,0
38244,4445,None,289.22,20,Clouds,few clouds,2017-10-22,14:00:00,14,0
38245,4933,None,290.02,5,Clear,clear,2017-10-22,15:00:00,15,0
38246,4786,None,290.36,5,Clear,clear,2017-10-22,16:00:00,16,0
38247,4959,None,290.42,5,Clear,clear,2017-10-22,17:00:00,17,0
38248,4555,None,289.35,5,Clear,clear,2017-10-22,18:00:00,18,0
38249,3840,None,287.51,1,Clear,clear,2017-10-22,19:00:00,19,0
38250,3141,None,284.55,5,Clear,clear,2017-10-22,20:00:00,20,0
38251,2463,None,284.22,5,Clear,clear,2017-10-22,21:00:00,21,0
38252,2431,None,284.35,1,Clear,clear,2017-10-22,22:00:00,22,0
38253,1586,None,284.88,1,Clear,clear,2017-10-22,23:00:00,23,0
38259,2899,None,284.23,40,Clouds,scattered clouds,2017-10-23,05:00:00,5,0
38260,5842,None,283.46,1,Clear,clear,2017-10-23,06:00:00,6,0
38261,6485,None,282.61,75,Clouds,broken clouds,2017-10-23,07:00:00,7,0
38262,6076,None,282.48,75,Clouds,broken clouds,2017-10-23,08:00:00,8,0
38263,4965,None,282.86,40,Clouds,scattered clouds,2017-10-23,09:00:00,9,0
38264,4379,None,285.43,20,Clouds,few clouds,2017-10-23,10:00:00,10,0
38265,4652,None,286.29,1,Clear,clear,2017-10-23,11:00:00,11,0
38266,4802,None,286.84,1,Clear,clear,2017-10-23,12:00:00,12,0
38267,4804,None,287.75,75,Clouds,broken clouds,2017-10-23,13:00:00,13,0
38268,5118,None,287.22,75,Clouds,broken clouds,2017-10-23,14:00:00,14,0
38269,5794,None,286.22,40,Clouds,scattered clouds,2017-10-23,15:00:00,15,0
38270,6726,None,285.44,90,Clouds,overcast clouds,2017-10-23,16:00:00,16,0
38271,6250,None,284.15,90,Clouds,overcast clouds,2017-10-23,17:00:00,17,0
38272,4335,None,283.3,90,Clouds,overcast clouds,2017-10-23,18:00:00,18,0
38273,3097,None,282.69,90,Clouds,overcast clouds,2017-10-23,19:00:00,19,0
38274,2581,None,282.55,90,Clouds,overcast clouds,2017-10-23,20:00:00,20,0
38275,2283,None,282.21,90,Clouds,overcast clouds,2017-10-23,21:00:00,21,0
38276,1501,None,281.75,90,Rain,light rain,2017-10-23,22:00:00,22,0
38283,3004,None,279.08,90,Clouds,overcast clouds,2017-10-24,05:00:00,5,0
38284,6039,None,279.22,90,Drizzle,drizzle,2017-10-24,06:00:00,6,0
38285,6442,None,278.82,90,Clouds,overcast clouds,2017-10-24,07:00:00,7,0
38286,5929,None,278.22,75,Rain,light rain,2017-10-24,08:00:00,8,0
38287,5526,None,277.75,75,Clouds,broken clouds,2017-10-24,09:00:00,9,0
38288,4518,None,277.72,40,Clouds,scattered clouds,2017-10-24,10:00:00,10,0
38289,4765,None,278.5,40,Clouds,scattered clouds,2017-10-24,11:00:00,11,0
38290,4981,None,279.68,5,Clear,clear,2017-10-24,12:00:00,12,0
38291,4880,None,281.0,1,Clear,clear,2017-10-24,13:00:00,13,0
38292,5429,None,282.36,1,Clear,clear,2017-10-24,14:00:00,14,0
38293,5848,None,283.5,5,Clear,clear,2017-10-24,15:00:00,15,0
38294,6879,None,283.93,1,Clear,clear,2017-10-24,16:00:00,16,0
38295,6231,None,283.42,5,Clear,clear,2017-10-24,17:00:00,17,0
38296,4792,None,282.35,40,Clouds,scattered clouds,2017-10-24,18:00:00,18,0
38297,3496,None,281.08,75,Clouds,broken clouds,2017-10-24,19:00:00,19,0
38298,3028,None,280.29,40,Clouds,scattered clouds,2017-10-24,20:00:00,20,0
38299,3540,None,279.79,40,Clouds,scattered clouds,2017-10-24,21:00:00,21,0
38300,3068,None,279.08,1,Clear,clear,2017-10-24,22:00:00,22,0
38301,1129,None,279.15,1,Clear,clear,2017-10-24,23:00:00,23,0
38307,3006,None,277.38,75,Clouds,broken clouds,2017-10-25,05:00:00,5,0
38308,5883,None,277.07,40,Clouds,scattered clouds,2017-10-25,06:00:00,6,0
38309,6093,None,276.15,5,Clear,clear,2017-10-25,07:00:00,7,0
38310,5837,None,275.42,1,Clear,clear,2017-10-25,08:00:00,8,0
38311,5542,None,276.01,5,Clear,clear,2017-10-25,09:00:00,9,0
38312,4550,None,279.5,5,Clear,clear,2017-10-25,10:00:00,10,0
38313,4887,None,281.0,5,Clear,clear,2017-10-25,11:00:00,11,0
38314,4921,None,282.65,1,Clear,clear,2017-10-25,12:00:00,12,0
38315,4984,None,283.94,40,Clouds,scattered clouds,2017-10-25,13:00:00,13,0
38316,5274,None,285.08,40,Clouds,scattered clouds,2017-10-25,14:00:00,14,0
38317,5895,None,285.58,40,Clouds,scattered clouds,2017-10-25,15:00:00,15,0
38318,6630,None,286.0,40,Clouds,scattered clouds,2017-10-25,16:00:00,16,0
38319,6424,None,286.01,75,Clouds,broken clouds,2017-10-25,17:00:00,17,0
38320,4920,None,285.58,75,Clouds,broken clouds,2017-10-25,18:00:00,18,0
38321,3450,None,283.29,75,Clouds,broken clouds,2017-10-25,19:00:00,19,0
38322,3115,None,281.68,75,Haze,haze,2017-10-25,20:00:00,20,0
38323,2686,None,281.15,1,Clear,clear,2017-10-25,21:00:00,21,0
38324,1912,None,281.51,1,Haze,haze,2017-10-25,22:00:00,22,0
38325,1416,None,281.53,1,Haze,haze,2017-10-25,23:00:00,23,0
38331,2940,None,280.35,1,Clear,clear,2017-10-26,05:00:00,5,0
38332,5982,None,281.07,1,Clear,clear,2017-10-26,06:00:00,6,0
38333,6543,None,281.35,1,Clear,clear,2017-10-26,07:00:00,7,0
38334,5825,None,281.76,75,Clouds,broken clouds,2017-10-26,08:00:00,8,0
38335,5535,None,281.86,75,Clouds,broken clouds,2017-10-26,09:00:00,9,0
38336,4671,None,282.36,75,Clouds,broken clouds,2017-10-26,10:00:00,10,0
